CHP-steam-small_methanol,CO2,kg,1.394,0.5,c
CHP-steam-small_gasNatural,gasNatural,kg,-0.3732,0.5,c
CHP-steam-small_gasNatural,elec,MJ,1,0.5,c
CHP-steam-small_gasNatural,heat,MJ,15,0.5,c
CHP-steam-small_gasNatural,CO2,kg,1.022,0.5,c
CHP-steam-small_propane,propane,kg,-0.4032,0.5,c
CHP-steam-small_propane,elec,MJ,1,0.5,c
CHP-steam-small_propane,heat,MJ,15,0.5,c
CHP-steam-small_propane,CO2,kg,1.18,0.5,c
CHP-steam-small_syngas,syngas,kg,-0.746,0.5,c
CHP-steam-small_syngas,elec,MJ,1,0.5,c
CHP-steam-small_syngas,heat,MJ,15,0.5,c
CHP-steam-small_syngas,CO2,kg,1.3666,0.5,c
CHP-steam-small_wasteGas,gasWaste,MJ,-20,0.5,c
CHP-steam-small_wasteGas,elec,MJ,1,0.5,c
CHP-steam-small_wasteGas,heat,MJ,15,0.5,c
CHP-steam-small_wasteGas,CO2,kg,1.188,0.5,c
coalLooping_hydrogen-elec,coal,kg,-0.09347222,450,m
coalLooping_hydrogen-elec,water,kg,-0.1393333,450,m
coalLooping_hydrogen-elec,elec,MJ,1,450,m
coalLooping_hydrogen-elec,CO2,kg,0.002316667,450,m
coalLooping_hydrogen-elec,ash,kg,0.03966111,450,m
coalLooping_hydrogen-elec,wastewater,kg,0.1491694,450,m
coalLooping_hydrogen-elec,heat,MJ,1.01,450,m
coal-solar-hybrid,coal,kg,-0.02309396,116.9137,ml
coal-solar-hybrid,solar,MJ,-2.221083,116.9137,ml
coal-solar-hybrid,elec,MJ,1,116.9137,ml
coal-solar-hybrid,water,kg,-0.009921848,116.9137,ml
coal-solar-hybrid,CO2,kg,0.05371483,116.9137,ml
coal-solar-hybrid,ash,kg,0.002283736,116.9137,ml
cofiring-biomass-coal,coal,kg,-0.07714286,1600,c
cofiring-biomass-coal,biomass,kg,-0.06857143,1600,c
cofiring-biomass-coal,elec,MJ,1,1600,c
cofiring-biomass-coal,heat,MJ,1.857143,1600,c
cofiring-biomass-coal,water,kg,-0.8571429,1600,c
cofiring-biomass-coal,CO2,kg,0.185,1600,c
cofiring-biomass-coal,ash,kg,0.015,1600,c
cofiring-boiler_coal-biomass,coal,kg,-0.08640035,350,c
cofiring-boiler_coal-biomass,biomass,kg,-0.01006873,350,c
cofiring-boiler_coal-biomass,heat,MJ,1.162791,350,c
cofiring-boiler_coal-biomass,elec,MJ,1,350,c
cofiring-boiler_coal-biomass,water,kg,-0.8672778,350,c
cofiring-boiler_coal-biomass,CO2,kg,0.09249366,350,c
cofiring-boiler_coal-biomass,ash,kg,0.09647067,350,c
combustion-biomass,biomass,kg,-0.2666667,350,c
combustion-biomass,elec,MJ,1,350,c
combustion-biomass,heat,MJ,2.333333,350,c
combustion-biomass,water,kg,-0.7,350,c
combustion-biomass,ash,kg,0.02666667,350,c
coal-combustion-bituminous,coal,kg,-0.1333333,350,c
coal-combustion-bituminous,elec,MJ,1,350,c
coal-combustion-bituminous,heat,MJ,2.333333,350,c
coal-combustion-bituminous,water,kg,-0.8666667,350,c
coal-combustion-bituminous,CO2,kg,0.3083333,350,c
coal-combustion-bituminous,ash,kg,0.01333333,350,c
combustion-coal-combined-cycle,coal,kg,-0.07843137,2400,c
combustion-coal-combined-cycle,elec,MJ,1,2400,c
combustion-coal-combined-cycle,heat,MJ,0.9607843,2400,c
combustion-coal-combined-cycle,water,kg,-0.8627451,2400,c
combustion-coal-combined-cycle,ash,kg,0.007843137,2400,c
combustion-coal,coal,kg,-0.1212121,2400,c
combustion-coal,elec,MJ,1,2400,c
combustion-coal,heat,MJ,2.030303,2400,c
combustion-coal,water,kg,-0.8666667,2400,c
combustion-coal,CO2,kg,0.280303,2400,c
combustion-coal,ash,kg,0.01212121,2400,c
combustion-sludgeDigested,digestate,kg,-4.644097,0.9474,c
combustion-sludgeDigested,gasNatural,kg,-0.2361241,0.9474,c
combustion-sludgeDigested,elec,MJ,1,0.9474,c
combustion-sludgeDigested,heat,MJ,11.25781,0.9474,c
combustion-sludgeDigested,ash,kg,0.78125,0.9474,c
combustion-sludgeDigested,water,kg,-40.53819,0.9474,c
combustion-sludgeDigested,CO2,kg,0.646875,0.9474,c
combustion-sludgeRaw,sludge,kg,-1.962081,0.9474,c
